Well;Date_;Pump_Type;Rig_Type;Work_Done;Notes
X-4328;28.10.1977;SRP;RP;Work#4;
X-3716;27.10.1977;SRP;RP;Work#3;
X-4065;28.10.1977;SRP;RP;Work#1;
X-7894;28.10.1977;SRP;RP;Work#5;
X-4241;27.10.1977;SRP;RP;Work#2;
X-3757;27.10.1977;SRP;RP;Work#6;
X-2601;25.10.1977;SRP;RP;Work#8;
X-7292;6.11.1977;PCP;RP;Work#7;
X-4328;26.10.1977;SRP;RP;Work#10;
X-7983;27.10.1977;PCP;RP;Work#3;
X-4602;25.10.1977;SRP;GD;Work#6;
X-9958;27.10.1977;SRP;RP;Work#7;
X-955;24.10.1977;SRP;RP;Work#3;
X-3962;2.11.1977;SRP;RP;Work#6;
X-3757;24.10.1977;SRP;RP;Work#10;
X-7894;24.10.1977;SRP;RP;Work#2;
X-1056;23.10.1977;SRP;RP;Work#8;
X-3934;26.10.1977;SRP;RP;Work#10;
X-8000;2.11.1977;SRP;RP;Work#7;
X-9958;22.10.1977;SRP;GD;Work#8;
X-1683;22.10.1977;SRP;RP;Work#2;
X-7129;22.10.1977;SRP;RP;Work#8;
X-8665;24.10.1977;SRP;RP;Work#4;
X-4065;24.10.1977;SRP;RP;Work#10;
X-4328;21.10.1977;SRP;RP;Work#10;
X-8831;1.11.1977;PCP;ID;Work#4;
X-3934;21.10.1977;SRP;RP;Work#8;
X-7070;21.10.1977;SRP;RP;Work#7;
X-1802;21.10.1977;PCP;RP;Work#1;
X-8665;20.10.1977;SRP;RP;Work#5;
X-696;26.10.1977;SRP;RP;Work#4;
X-787;21.10.1977;SRP;RP;Work#1;
X-8556;19.10.1977;SRP;RP;Work#5;
X-7292;19.10.1977;PCP;RP;Work#9;
X-3934;19.10.1977;SRP;RP;Work#8;
X-6933;19.10.1977;SRP;RP;Work#2;
X-10937;19.10.1977;SRP;RP;Work#1;
X-9344;19.10.1977;PCP;RP;Work#1;
X-4338;18.10.1977;SRP;RP;Work#1;
X-787;18.10.1977;SRP;RP;Work#9;
X-595;18.10.1977;SRP;RP;Work#9;
X-2826;18.10.1977;SRP;RP;Work#10;
X-5751;22.10.1977;PCP;RP;Work#1;
X-4065;19.10.1977;SRP;RP;Work#8;
X-9958;19.10.1977;SRP;RP;Work#3;
X-7249;17.12.1977;PCP;ID;Work#6;
X-1993;17.10.1977;PCP;RP;Work#8;
X-8831;19.10.1977;PCP;RP;Work#7;
X-5059;18.10.1977;SRP;RP;Work#8;
X-8272;17.10.1977;PCP;ID;Work#1;
X-8556;17.10.1977;SRP;RP;Work#5;
X-7070;19.10.1977;SRP;RP;Work#9;
X-6459;17.10.1977;SRP;RP;Work#2;
X-3884;16.10.1977;SRP;RP;Work#2;
X-9312;15.10.1977;SRP;RP;Work#4;
X-8280;17.10.1977;SRP;RP;Work#10;
X-1188;17.10.1977;SRP;RP;Work#1;
X-4065;15.10.1977;SRP;RP;Work#2;
X-5518;16.10.1977;PCP;RP;Work#5;
X-7070;14.10.1977;SRP;RP;Work#9;
X-3934;14.10.1977;SRP;RP;Work#10;
X-7249;14.10.1977;PCP;RP;Work#7;
X-9009;14.10.1977;PCP;RP;Work#2;
X-8000;20.10.1977;SRP;RP;Work#4;
X-8272;14.10.1977;PCP;RP;Work#9;
X-8556;14.10.1977;SRP;RP;Work#8;
X-9005;14.10.1977;PCP;RP;Work#3;
X-9958;13.10.1977;SRP;RP;Work#6;
X-4065;13.10.1977;SRP;RP;Work#5;
X-7249;12.10.1977;PCP;RP;Work#2;
X-8272;12.10.1977;PCP;RP;Work#10;
X-5069;13.10.1977;PCP;RP;Work#6;
X-6499;12.10.1977;PCP;RP;Work#1;
X-9386;12.10.1977;SRP;RP;Work#7;
X-1056;13.10.1977;SRP;RP;Work#5;
X-3884;13.10.1977;SRP;RP;Work#2;
X-7070;11.10.1977;SRP;RP;Work#10;
X-5708;10.10.1977;SRP;GD;Work#10;
X-595;10.10.1977;SRP;GD;Work#3;
X-787;11.10.1977;SRP;RP;Work#6;
X-10937;15.10.1977;SRP;RP;Work#5;
X-3757;9.10.1977;SRP;RP;Work#3;
X-8556;11.10.1977;SRP;RP;Work#2;
X-3934;11.10.1977;SRP;ID;Work#1;
X-9370;10.10.1977;SRP;RP;Work#7;
X-955;9.10.1977;SRP;RP;Work#5;
X-6112;15.10.1977;SRP;ID;Work#2;
X-4065;8.10.1977;SRP;RP;Work#5;
X-595;8.10.1977;SRP;RP;Work#2;
X-9958;8.10.1977;SRP;RP;Work#5;
X-3394;8.10.1977;SRP;RP;Work#3;
X-7720;8.10.1977;SRP;ID;Work#8;
X-1987;8.10.1977;SRP;RP;Work#9;
X-4739;8.10.1977;SRP;RP;Work#10;
X-8831;14.10.1977;PCP;RP;Work#6;
X-3934;7.10.1977;SRP;RP;Work#1;
X-5065;7.10.1977;PCP;RP;Work#10;
X-10937;7.10.1977;SRP;RP;Work#9;
X-8000;7.10.1977;SRP;RP;Work#10;
X-6112;6.10.1977;SRP;RP;Work#8;
X-4065;6.10.1977;SRP;RP;Work#7;
X-8831;6.10.1977;PCP;RP;Work#8;
X-595;6.10.1977;SRP;RP;Work#8;
X-1491;6.10.1977;SRP;RP;Work#9;
X-1898;6.10.1977;PCP;RP;Work#7;
X-1802;6.10.1977;PCP;RP;Work#7;
X-3962;6.10.1977;SRP;RP;Work#3;
X-5256;29.10.1977;PCP;ID;Work#6;
X-10937;5.10.1977;SRP;RP;Work#8;
X-9242;22.10.1977;SRP;ID;Work#9;
X-787;5.10.1977;SRP;RP;Work#4;
X-4328;12.10.1977;SRP;ID;Work#6;
X-3716;4.10.1977;SRP;RP;Work#3;
X-1419;5.10.1977;PCP;ID;Work#6;
X-6464;5.10.1977;PCP;RP;Work#9;
X-4328;3.10.1977;SRP;RP;Work#8;
X-6933;3.10.1977;SRP;RP;Work#7;
X-955;3.10.1977;SRP;RP;Work#4;
X-10953;3.10.1977;SRP;RP;Work#5;
X-97;3.10.1977;SRP;GD;Work#9;
X-4733;3.10.1977;SRP;RP;Work#3;
X-5518;10.10.1977;PCP;ID;Work#3;
X-5256;3.10.1977;PCP;RP;Work#2;
X-5065;4.10.1977;PCP;RP;Work#7;
X-8073;7.10.1977;SRP;ID;Work#1;
X-8272;4.10.1977;PCP;ID;Work#5;
X-9242;4.10.1977;SRP;RP;Work#7;
X-1491;4.10.1977;SRP;RP;Work#6;
X-8831;4.10.1977;PCP;RP;Work#1;
X-4065;4.10.1977;SRP;RP;Work#3;
X-8000;4.10.1977;SRP;RP;Work#9;
X-520;2.10.1977;SRP;RP;Work#8;
X-5117;2.10.1977;SRP;RP;Work#9;
X-3202;2.10.1977;SRP;RP;Work#1;
X-8488;4.10.1977;SRP;RP;Work#2;
X-4869;8.10.1977;PCP;RP;Work#8;
X-9617;2.10.1977;SRP;GD;Work#5;
X-8272;1.10.1977;PCP;RP;Work#8;
X-4328;1.10.1977;SRP;RP;Work#2;
X-5518;1.10.1977;PCP;RP;Work#3;
X-1419;1.10.1977;PCP;RP;Work#10;
X-6112;4.10.1977;SRP;RP;Work#6;
X-6464;2.10.1977;PCP;RP;Work#7;
X-4715;3.10.1977;PCP;RP;Work#8;
X-7474;1.10.1977;SRP;RP;Work#1;
X-8237;6.10.1977;PCP;RP;Work#10;
X-8112;2.10.1977;SRP;ID;Work#2;
X-8073;1.10.1977;SRP;RP;Work#7;
X-1898;1.10.1977;PCP;RP;Work#9;
X-10937;3.10.1977;SRP;RP;Work#3;
X-3934;30.09.1977;SRP;RP;Work#1;
X-955;30.09.1977;SRP;RP;Work#8;
X-4872;30.09.1977;SRP;RP;Work#1;
X-4869;30.09.1977;PCP;RP;Work#4;
X-6112;30.09.1977;SRP;RP;Work#7;
X-10953;1.10.1977;SRP;RP;Work#2;
X-4733;1.10.1977;SRP;ID;Work#9;
X-7587;1.10.1977;PCP;ID;Work#6;
X-1056;30.09.1977;SRP;RP;Work#2;
X-3716;30.09.1977;SRP;RP;Work#2;
X-6649;1.10.1977;SRP;RP;Work#8;
X-6459;1.10.1977;SRP;RP;Work#4;
X-9030;19.10.1977;PCP;ID;Work#3;
X-8471;29.09.1977;PCP;RP;Work#5;
X-10937;28.09.1977;SRP;RP;Work#4;
X-1898;28.09.1977;PCP;RP;Work#6;
X-8290;1.10.1977;SRP;ID;Work#6;
X-9329;29.09.1977;PCP;ID;Work#7;
X-4715;29.09.1977;PCP;ID;Work#8;
X-10953;28.09.1977;SRP;RP;Work#2;
X-5708;27.09.1977;SRP;RP;Work#8;
X-787;27.09.1977;SRP;RP;Work#8;
X-4602;27.09.1977;SRP;RP;Work#3;
X-7587;27.09.1977;SRP;RP;Work#8;
X-9030;27.09.1977;PCP;RP;Work#5;
X-6459;27.09.1977;SRP;RP;Work#9;
X-128;28.09.1977;SRP;RP;Work#5;
X-4872;28.09.1977;SRP;RP;Work#5;
X-4715;26.09.1977;PCP;RP;Work#2;
X-3934;27.09.1977;SRP;RP;Work#2;
X-6649;26.09.1977;SRP;RP;Work#8;
X-4733;27.09.1977;SRP;RP;Work#7;
X-9329;26.09.1977;PCP;RP;Work#9;
X-7070;25.09.1977;SRP;RP;Work#3;
X-3795;25.09.1977;PCP;RP;Work#2;
X-6755;25.09.1977;SRP;RP;Work#9;
X-787;25.09.1977;SRP;RP;Work#5;
X-9516;27.09.1977;PCP;ID;Work#7;
X-6459;25.09.1977;SRP;RP;Work#3;
X-8290;25.09.1977;SRP;RP;Work#6;
X-10937;26.09.1977;SRP;RP;Work#7;
X-8560;24.09.1977;PCP;RP;Work#5;
X-1987;24.09.1977;SRP;RP;Work#8;
X-4896;24.09.1977;SRP;RP;Work#1;
X-8073;24.09.1977;SRP;RP;Work#5;
X-4715;24.09.1977;PCP;RP;Work#6;
X-4065;1.10.1977;SRP;RP;Work#10;
X-10953;26.09.1977;SRP;RP;Work#5;
X-8560;23.09.1977;PCP;RP;Work#3;
X-4233;20.10.1977;PCP;ID;Work#3;
X-9329;23.09.1977;PCP;RP;Work#9;
X-9516;23.09.1977;PCP;RP;Work#7;
X-5708;25.09.1977;SRP;ID;Work#9;
X-8290;23.09.1977;SRP;GD;Work#10;
X-4602;23.09.1977;SRP;GD;Work#9;
X-10937;23.09.1977;SRP;RP;Work#2;
X-6112;23.09.1977;SRP;RP;Work#6;
X-4065;22.09.1977;SRP;RP;Work#5;
X-8000;1.10.1977;SRP;RP;Work#10;
X-8665;22.09.1977;SRP;RP;Work#2;
X-1971;22.09.1977;SRP;RP;Work#10;
X-6464;23.09.1977;PCP;ID;Work#6;
X-10953;21.09.1977;SRP;ID;Work#7;
X-4065;20.09.1977;SRP;RP;Work#3;
X-9242;1.10.1977;SRP;RP;Work#3;
X-8000;20.09.1977;SRP;RP;Work#6;
X-1491;1.10.1977;SRP;RP;Work#4;
X-4233;20.09.1977;PCP;RP;Work#9;
X-696;18.10.1977;SRP;RP;Work#5;
X-6464;19.09.1977;PCP;RP;Work#4;
X-5708;19.09.1977;SRP;RP;Work#7;
X-4602;19.09.1977;SRP;RP;Work#8;
X-8112;19.09.1977;SRP;RP;Work#1;
X-10103;18.09.1977;PCP;RP;Work#1;
X-9242;18.09.1977;SRP;RP;Work#3;
X-8000;18.09.1977;SRP;RP;Work#1;
X-7229;20.09.1977;PCP;ID;Work#6;
X-1898;19.09.1977;PCP;RP;Work#9;
X-1491;18.09.1977;SRP;RP;Work#2;
X-790;18.09.1977;SRP;RP;Work#9;
X-7140;22.09.1977;PCP;ID;Work#7;
X-10953;18.09.1977;SRP;RP;Work#6;
X-6112;18.09.1977;SRP;RP;Work#6;
X-4065;17.09.1977;SRP;RP;Work#5;
X-787;17.09.1977;SRP;RP;Work#2;
X-8112;17.09.1977;SRP;RP;Work#1;
X-5059;18.09.1977;SRP;RP;Work#5;
X-6464;17.09.1977;PCP;RP;Work#1;
X-696;18.09.1977;SRP;RP;Work#8;
X-6499;17.09.1977;PCP;ID;Work#2;
X-307;17.09.1977;SRP;RP;Work#2;
X-1491;16.09.1977;SRP;RP;Work#6;
X-6623;16.09.1977;SRP;RP;Work#3;
X-7983;17.09.1977;PCP;ID;Work#6;
X-10937;15.09.1977;SRP;GD;Work#1;
X-6713;15.09.1977;SRP;RP;Work#10;
X-9370;15.09.1977;SRP;RP;Work#1;
X-1987;16.09.1977;SRP;RP;Work#7;
X-4602;17.09.1977;SRP;RP;Work#10;
X-787;15.09.1977;SRP;RP;Work#9;
X-9242;16.09.1977;SRP;RP;Work#9;
X-8217;28.09.1977;PCP;ID;Work#1;
X-4873;28.09.1977;PCP;RP;Work#3;
X-7983;14.09.1977;PCP;RP;Work#8;
X-7229;15.09.1977;PCP;RP;Work#4;
X-6772;23.09.1977;SRP;ID;Work#8;
X-1751;18.09.1977;PCP;ID;Work#5;
X-7070;17.09.1977;SRP;RP;Work#1;
X-8556;15.09.1977;SRP;RP;Work#7;
X-307;13.09.1977;SRP;RP;Work#4;
X-3934;13.09.1977;SRP;RP;Work#4;
X-2519;13.09.1977;PCP;RP;Work#3;
X-7140;13.09.1977;PCP;RP;Work#8;
X-1491;13.09.1977;SRP;RP;Work#2;
X-7140;16.09.1977;PCP;RP;Work#8;
X-5117;15.09.1977;SRP;RP;Work#6;
X-7111;14.09.1977;SRP;RP;Work#10;
X-6499;14.09.1977;PCP;RP;Work#1;
X-8112;14.09.1977;SRP;RP;Work#1;
X-6112;15.09.1977;SRP;RP;Work#8;
X-3394;15.09.1977;SRP;RP;Work#4;
X-8073;15.09.1977;SRP;RP;Work#3;
X-8556;12.09.1977;SRP;RP;Work#3;
X-9802;12.09.1977;SRP;RP;Work#4;
X-6772;12.09.1977;SRP;RP;Work#3;
X-6464;12.09.1977;PCP;RP;Work#9;
X-10382;11.09.1977;SRP;RP;Work#7;
X-3757;13.09.1977;SRP;RP;Work#8;
X-6933;13.09.1977;SRP;RP;Work#5;
X-8217;12.09.1977;PCP;RP;Work#8;
X-4873;11.09.1977;PCP;RP;Work#3;
X-1491;11.09.1977;SRP;RP;Work#9;
X-1898;15.09.1977;PCP;ID;Work#3;
X-2692;12.09.1977;SRP;RP;Work#4;
X-3962;11.09.1977;SRP;RP;Work#3;
X-4344;12.09.1977;PCP;ID;Work#10;
X-7983;11.09.1977;PCP;RP;Work#5;
X-3394;11.09.1977;SRP;RP;Work#10;
X-8560;11.09.1977;PCP;RP;Work#3;
X-7070;12.09.1977;SRP;RP;Work#9;
X-4733;16.09.1977;SRP;RP;Work#2;
X-1751;11.09.1977;PCP;RP;Work#7;
X-128;9.09.1977;SRP;RP;Work#6;
X-955;10.09.1977;SRP;RP;Work#9;
X-6772;9.09.1977;SRP;RP;Work#3;
X-8000;16.09.1977;SRP;RP;Work#1;
X-1491;9.09.1977;SRP;RP;Work#10;
X-1898;9.09.1977;PCP;RP;Work#10;
X-6499;9.09.1977;PCP;RP;Work#4;
X-8112;11.09.1977;SRP;RP;Work#10;
X-3394;8.09.1977;SRP;RP;Work#2;
X-4344;8.09.1977;PCP;RP;Work#2;
X-7070;8.09.1977;SRP;RP;Work#7;
X-6112;7.09.1977;SRP;RP;Work#5;
X-9242;13.09.1977;SRP;RP;Work#4;
X-9749;11.09.1977;SRP;RP;Work#9;
X-6772;7.09.1977;SRP;RP;Work#6;
X-2255;7.09.1977;SRP;RP;Work#10;
X-8556;6.09.1977;SRP;RP;Work#6;
X-9940;7.09.1977;PCP;RP;Work#4;
X-5842;7.09.1977;SRP;RP;Work#5;
X-8000;6.09.1977;SRP;GD;Work#5;
X-4733;6.09.1977;SRP;GD;Work#7;
X-128;7.09.1977;SRP;RP;Work#9;
X-9802;10.09.1977;SRP;RP;Work#10;
X-3254;9.09.1977;SRP;RP;Work#7;
X-3934;6.09.1977;SRP;RP;Work#9;
X-469;5.09.1977;SRP;RP;Work#4;
X-4065;13.09.1977;SRP;ID;Work#5;
X-1491;7.09.1977;SRP;RP;Work#10;
X-4338;6.09.1977;SRP;RP;Work#1;
X-8112;6.09.1977;SRP;RP;Work#3;
X-3757;6.09.1977;SRP;RP;Work#3;
X-6499;6.09.1977;PCP;RP;Work#10;
X-2826;6.09.1977;SRP;RP;Work#9;
X-6112;5.09.1977;SRP;RP;Work#3;
X-1751;5.09.1977;PCP;RP;Work#1;
X-5069;11.09.1977;SRP;ID;Work#6;
X-7070;5.09.1977;SRP;RP;Work#8;
X-5842;5.09.1977;SRP;RP;Work#3;
X-3983;4.09.1977;SRP;ID;Work#7;
X-8217;3.09.1977;PCP;RP;Work#7;
X-7229;4.09.1977;PCP;RP;Work#10;
X-696;14.09.1977;SRP;RP;Work#5;
X-8560;3.09.1977;PCP;RP;Work#6;
X-6772;3.09.1977;SRP;RP;Work#5;
X-9242;3.09.1977;SRP;GD;Work#10;
X-4065;3.09.1977;SRP;RP;Work#6;
X-5059;2.09.1977;SRP;RP;Work#6;
X-5069;2.09.1977;SRP;RP;Work#5;
X-6112;2.09.1977;SRP;RP;Work#1;
X-10467;2.09.1977;SRP;RP;Work#4;
X-9958;2.09.1977;SRP;RP;Work#6;
X-7070;2.09.1977;SRP;RP;Work#4;
X-3394;3.09.1977;SRP;ID;Work#7;
X-1643;1.09.1977;SRP;RP;Work#8;
X-2692;1.09.1977;SRP;RP;Work#4;
X-696;30.08.1977;SRP;RP;Work#3;
X-3318;30.08.1977;PCP;RP;Work#1;
X-9505;30.08.1977;PCP;RP;Work#4;
X-3254;30.08.1977;SRP;RP;Work#8;
X-7221;30.08.1977;PCP;RP;Work#9;
X-3983;1.09.1977;SRP;RP;Work#2;
X-6649;1.09.1977;SRP;RP;Work#2;
X-5842;30.08.1977;SRP;GD;Work#2;
X-1111;30.08.1977;SRP;RP;Work#7;
X-3394;29.08.1977;SRP;RP;Work#8;
X-6112;29.08.1977;SRP;RP;Work#4;
X-5069;29.08.1977;SRP;RP;Work#7;
X-7070;29.08.1977;SRP;RP;Work#7;
X-3318;29.08.1977;PCP;RP;Work#8;
X-6459;29.08.1977;SRP;RP;Work#3;
X-1491;29.08.1977;SRP;RP;Work#6;
X-7894;29.08.1977;SRP;RP;Work#8;
X-6649;28.08.1977;SRP;RP;Work#4;
X-7720;28.08.1977;SRP;RP;Work#6;
X-9617;28.08.1977;SRP;GD;Work#8;
X-6112;27.08.1977;SRP;RP;Work#2;
X-3983;27.08.1977;SRP;RP;Work#6;
X-5069;27.08.1977;SRP;RP;Work#7;
X-7070;27.08.1977;SRP;RP;Work#3;
X-7129;27.08.1977;SRP;RP;Work#2;
X-5059;26.08.1977;SRP;RP;Work#4;
X-7619;26.08.1977;SRP;RP;Work#5;
X-7229;26.08.1977;PCP;RP;Work#10;
X-3525;13.10.1977;PCP;ID;Work#2;
X-6459;26.08.1977;SRP;RP;Work#7;
X-1491;26.08.1977;SRP;RP;Work#3;
X-5227;26.08.1977;SRP;RP;Work#2;
X-7894;26.08.1977;SRP;RP;Work#8;
X-5069;25.08.1977;SRP;RP;Work#9;
X-4328;30.08.1977;SRP;ID;Work#9;
X-6112;25.08.1977;SRP;RP;Work#9;
X-10953;25.08.1977;SRP;RP;Work#3;
X-6459;24.08.1977;SRP;RP;Work#8;
X-7894;24.08.1977;SRP;RP;Work#6;
X-1491;24.08.1977;SRP;RP;Work#9;
X-3835;26.08.1977;SRP;ID;Work#4;
X-10467;24.08.1977;SRP;RP;Work#4;
X-5227;24.08.1977;SRP;RP;Work#7;
X-469;23.08.1977;SRP;RP;Work#2;
X-7249;27.08.1977;PCP;ID;Work#7;
X-3525;24.08.1977;PCP;RP;Work#4;
X-8556;23.08.1977;SRP;RP;Work#10;
X-8003;23.08.1977;SRP;RP;Work#2;
X-7070;25.08.1977;SRP;ID;Work#3;
X-5069;23.08.1977;SRP;RP;Work#3;
X-7229;22.08.1977;PCP;RP;Work#9;
X-6499;28.08.1977;PCP;ID;Work#10;
X-9802;23.08.1977;SRP;RP;Work#4;
X-7619;21.08.1977;SRP;RP;Work#5;
X-469;21.08.1977;SRP;RP;Work#8;
X-8556;21.08.1977;SRP;RP;Work#9;
X-3527;21.08.1977;SRP;RP;Work#4;
X-10272;22.08.1977;SRP;RP;Work#3;
X-7983;22.08.1977;PCP;ID;Work#2;
X-1491;22.08.1977;SRP;RP;Work#7;
X-7894;22.08.1977;SRP;RP;Work#1;
X-8000;21.08.1977;SRP;RP;Work#9;
X-5059;20.08.1977;SRP;RP;Work#9;
X-307;20.08.1977;SRP;RP;Work#1;
X-1971;20.08.1977;SRP;RP;Work#4;
X-263;23.08.1977;PCP;ID;Work#4;
X-3896;21.08.1977;SRP;RP;Work#6;
X-7249;21.08.1977;PCP;RP;Work#4;
X-6459;21.08.1977;SRP;RP;Work#2;
X-3934;19.08.1977;SRP;RP;Work#4;
X-7070;20.08.1977;SRP;RP;Work#3;
X-4328;20.08.1977;SRP;RP;Work#1;
X-1802;21.08.1977;PCP;ID;Work#1;
X-4032;19.08.1977;SRP;RP;Work#2;
X-7983;19.08.1977;PCP;RP;Work#5;
X-8556;19.08.1977;SRP;RP;Work#3;
X-483;20.08.1977;SRP;RP;Work#1;
X-3394;20.08.1977;SRP;RP;Work#3;
X-6499;20.08.1977;PCP;RP;Work#1;
X-7619;20.08.1977;SRP;RP;Work#2;
X-4328;17.08.1977;SRP;RP;Work#5;
X-7879;21.08.1977;SRP;RP;Work#9;
X-1971;17.08.1977;SRP;RP;Work#2;
X-263;18.08.1977;PCP;RP;Work#4;
X-7983;16.08.1977;PCP;RP;Work#7;
X-8284;16.08.1977;PCP;RP;Work#1;
X-9749;16.08.1977;SRP;RP;Work#3;
X-4328;15.08.1977;SRP;RP;Work#3;
X-8560;16.08.1977;PCP;ID;Work#3;
X-7070;15.08.1977;SRP;GD;Work#4;
X-3934;15.08.1977;SRP;RP;Work#10;
X-4121;15.08.1977;SRP;GD;Work#6;
X-787;15.08.1977;SRP;RP;Work#6;
X-5249;14.08.1977;PCP;RP;Work#1;
X-8217;14.08.1977;PCP;RP;Work#10;
X-7129;14.08.1977;SRP;RP;Work#6;
X-9370;14.08.1977;SRP;RP;Work#9;
X-1491;18.08.1977;SRP;ID;Work#1;
X-9749;13.08.1977;SRP;RP;Work#5;
X-5249;13.08.1977;PCP;RP;Work#6;
X-8560;13.08.1977;PCP;RP;Work#7;
X-1491;12.08.1977;SRP;RP;Work#3;
X-2649;13.08.1977;SRP;RP;Work#6;
X-8326;14.08.1977;PCP;RP;Work#5;
X-8112;2.09.1977;SRP;ID;Work#3;
X-6112;11.08.1977;SRP;GD;Work#5;
X-4241;11.08.1977;SRP;RP;Work#5;
X-5059;10.08.1977;SRP;GD;Work#1;
X-9749;10.08.1977;SRP;GD;Work#7;
X-1491;10.08.1977;SRP;RP;Work#2;
X-7263;15.08.1977;PCP;ID;Work#3;
X-7983;13.08.1977;PCP;ID;Work#7;
X-8112;10.08.1977;SRP;RP;Work#9;
X-9802;14.08.1977;SRP;RP;Work#8;
X-7229;19.08.1977;PCP;ID;Work#3;
X-4604;8.08.1977;PCP;RP;Work#8;
X-7894;8.08.1977;SRP;RP;Work#8;
X-8112;8.08.1977;SRP;RP;Work#10;
X-7263;8.08.1977;PCP;RP;Work#10;
X-1491;8.08.1977;SRP;RP;Work#6;
X-3835;9.08.1977;SRP;RP;Work#3;
X-8556;9.08.1977;SRP;ID;Work#9;
X-3980;10.08.1977;SRP;ID;Work#2;
X-4196;11.08.1977;PCP;ID;Work#4;
X-3934;7.08.1977;SRP;RP;Work#6;
X-1971;7.08.1977;SRP;GD;Work#6;
X-2351;6.08.1977;SRP;RP;Work#4;
X-8112;6.08.1977;SRP;RP;Work#10;
X-9617;6.08.1977;SRP;GD;Work#1;
X-8556;6.08.1977;SRP;RP;Work#10;
X-3980;6.08.1977;SRP;RP;Work#8;
X-4196;6.08.1977;PCP;RP;Work#8;
X-97;5.08.1977;SRP;RP;Work#9;
X-4328;5.08.1977;SRP;RP;Work#3;
X-7983;5.08.1977;PCP;RP;Work#5;
X-1683;5.08.1977;SRP;RP;Work#5;
X-4338;5.08.1977;SRP;RP;Work#10;
X-8112;4.08.1977;SRP;RP;Work#4;
X-5239;5.09.1977;PCP;ID;Work#2;
X-4328;4.08.1977;SRP;RP;Work#7;
X-7879;5.08.1977;SRP;RP;Work#3;
X-7983;4.08.1977;PCP;RP;Work#6;
X-97;4.08.1977;SRP;RP;Work#7;
X-5239;4.08.1977;PCP;RP;Work#8;
X-3980;4.08.1977;SRP;RP;Work#6;
X-2684;4.08.1977;SRP;RP;Work#7;
X-7229;7.08.1977;PCP;RP;Work#10;
X-8556;2.08.1977;SRP;RP;Work#4;
X-8112;2.08.1977;SRP;RP;Work#8;
X-4328;2.08.1977;SRP;RP;Work#9;
X-4715;5.08.1977;SRP;ID;Work#9;
X-128;4.08.1977;SRP;RP;Work#5;
X-6732;1.08.1977;SRP;RP;Work#10;
X-7894;3.08.1977;SRP;RP;Work#7;
X-9749;3.08.1977;SRP;RP;Work#8;
X-1683;3.08.1977;SRP;RP;Work#8;
X-4733;4.08.1977;SRP;RP;Work#10;
X-2351;4.08.1977;SRP;RP;Work#9;
X-1971;31.07.1977;SRP;RP;Work#8;
X-8112;31.07.1977;SRP;RP;Work#1;
X-7229;31.07.1977;PCP;RP;Work#9;
X-2684;31.07.1977;SRP;RP;Work#9;
X-4602;1.08.1977;SRP;RP;Work#10;
X-8831;1.08.1977;PCP;RP;Work#10;
X-4456;2.11.1977;SRP;RP;Work#2;
X-97;1.08.1977;SRP;RP;Work#2;
X-3980;1.08.1977;SRP;RP;Work#1;
X-8556;31.07.1977;SRP;RP;Work#10;
X-5842;30.07.1977;SRP;RP;Work#3;
X-7221;30.07.1977;PCP;RP;Work#1;
X-9749;30.07.1977;SRP;RP;Work#4;
X-7894;30.07.1977;SRP;RP;Work#6;
X-528;31.07.1977;PCP;ID;Work#9;
X-5708;30.07.1977;SRP;RP;Work#5;
X-7983;30.07.1977;PCP;RP;Work#5;
X-4715;28.07.1977;SRP;RP;Work#2;
X-528;28.07.1977;PCP;RP;Work#1;
X-2684;29.07.1977;SRP;RP;Work#2;
X-5708;28.07.1977;SRP;RP;Work#6;
X-8647;28.07.1977;SRP;GD;Work#6;
X-3716;28.07.1977;SRP;RP;Work#8;
X-6732;28.07.1977;SRP;RP;Work#2;
X-4480;28.07.1977;SRP;RP;Work#10;
X-8112;29.07.1977;SRP;RP;Work#7;
X-128;29.07.1977;SRP;RP;Work#4;
X-2351;29.07.1977;SRP;RP;Work#5;
X-1683;29.07.1977;SRP;RP;Work#1;
X-955;27.07.1977;SRP;RP;Work#6;
X-3757;27.07.1977;SRP;RP;Work#6;
X-97;27.07.1977;SRP;GD;Work#9;
X-5069;27.07.1977;SRP;RP;Work#2;
X-7894;28.07.1977;SRP;RP;Work#4;
X-1056;28.07.1977;SRP;RP;Work#8;
X-1971;29.07.1977;SRP;RP;Work#5;
X-4733;29.07.1977;SRP;RP;Work#9;
X-5059;28.07.1977;SRP;RP;Work#1;
X-7070;27.07.1977;SRP;RP;Work#1;
X-9617;27.07.1977;SRP;RP;Work#2;
X-7229;27.07.1977;PCP;ID;Work#2;
X-3757;26.07.1977;SRP;RP;Work#5;
X-1643;25.07.1977;SRP;RP;Work#4;
X-4715;26.07.1977;SRP;RP;Work#3;
X-5708;26.07.1977;SRP;RP;Work#4;
X-4456;26.07.1977;SRP;RP;Work#6;
X-8112;26.07.1977;SRP;RP;Work#4;
X-1683;26.07.1977;SRP;RP;Work#10;
X-2684;26.07.1977;SRP;RP;Work#2;
X-3716;26.07.1977;SRP;RP;Work#1;
X-1971;25.07.1977;SRP;RP;Work#4;
X-2351;26.07.1977;SRP;RP;Work#5;
X-6732;24.07.1977;SRP;RP;Work#2;
X-8073;25.07.1977;SRP;RP;Work#10;
X-97;25.07.1977;SRP;RP;Work#5;
